transaction_id,loan_id,payment_date,amount_paid,payment_method
TXN0006805,LN001066,2026-02-26,11467.53,Cheque
TXN0006806,LN001066,2025-10-10,16886.0,NACH
TXN0006807,LN001066,2026-06-29,14353.66,UPI
TXN0006808,LN001066,2025-09-22,17023.01,NACH
TXN0006809,LN001066,2025-12-28,11744.25,UPI
TXN0006810,LN001066,2026-02-01,14743.28,NACH
TXN0006811,LN001066,2024-10-25,13406.77,Cash
TXN0006812,LN001067,2024-08-09,21017.43,NACH
TXN0006813,LN001068,2024-10-28,644.54,NEFT
TXN0006814,LN001068,2025-02-14,617.04,Cash
TXN0006815,LN001068,2026-01-18,780.02,NACH
TXN0006816,LN001068,2025-01-04,648.21,UPI
TXN0006817,LN001069,2024-08-01,2540.88,NEFT
TXN0006818,LN001069,2025-05-01,3011.37,UPI
TXN0006819,LN001069,2024-10-20,3344.26,Cheque
TXN0006820,LN001069,2025-06-17,2840.12,NACH
TXN0006821,LN001069,2025-07-11,3063.9,NEFT
TXN0006822,LN001069,2025-01-18,2591.12,NACH
TXN0006823,LN001070,2024-10-03,643.37,Cheque
TXN0006824,LN001070,2024-12-04,685.18,UPI
TXN0006825,LN001070,2026-06-28,599.92,Cash
TXN0006826,LN001070,2024-11-05,601.64,Cheque
TXN0006827,LN001070,2025-12-12,519.12,UPI
TXN0006828,LN001070,2026-03-21,547.37,NEFT
TXN0006829,LN001070,2025-09-27,535.63,NACH
TXN0006830,LN001070,2024-08-08,616.92,UPI
TXN0006831,LN001070,2025-12-12,628.74,NACH
TXN0006832,LN001070,2026-04-09,733.07,Cash
TXN0006834,LN001071,2025-01-18,1270.15,Cash
TXN0006835,LN001071,2025-10-13,1234.31,Cash
TXN0006836,LN001071,2026-06-01,1229.29,Cash
TXN0006837,LN001072,2025-06-21,25293.94,Cash
TXN0006838,LN001072,2024-11-05,19416.52,Cash
TXN0006839,LN001072,2026-05-10,17966.01,UPI
TXN0006840,LN001073,2024-08-25,5271.07,UPI
TXN0006841,LN001073,2025-09-16,4625.84,Cheque
TXN0006842,LN001073,2026-05-23,3979.71,Cash
TXN0006843,LN001073,2026-04-13,4440.85,Cheque
TXN0006844,LN001073,2025-11-27,4555.16,NACH
TXN0006845,LN001073,2025-03-13,5161.73,Cash
TXN0006846,LN001073,2025-04-20,4285.44,Cash
TXN0006847,LN001073,2026-03-13,4759.76,NEFT
TXN0006848,LN001073,2025-08-31,4896.7,NACH
TXN0006849,LN001074,2026-05-01,440.42,NACH
TXN0006850,LN001074,2026-03-23,532.6,Cash
TXN0006851,LN001074,2025-06-19,366.33,NACH
TXN0006852,LN001074,2025-11-22,528.48,Cash
TXN0006853,LN001074,2025-07-08,462.39,Cash
TXN0006854,LN001074,2025-03-01,500.68,UPI
TXN0006855,LN001074,2025-03-26,435.25,NACH
TXN0006856,LN001075,2025-02-01,14253.17,NACH
TXN0006857,LN001075,2026-05-13,16724.63,UPI
TXN0006858,LN001075,2026-04-12,16821.1,NEFT
TXN0006859,LN001075,2025-03-02,13003.48,UPI
TXN0006860,LN001075,2026-02-08,12774.35,NEFT
TXN0006861,LN001075,2025-12-02,14499.44,NACH
TXN0006862,LN001076,2025-04-05,1041.57,NACH
TXN0006863,LN001076,2025-03-22,834.02,Cheque
TXN0006864,LN001076,2024-08-07,952.41,Cheque
TXN0006865,LN001076,2024-11-18,972.57,UPI
TXN0006866,LN001077,2025-07-21,42831.27,Cheque
TXN0006867,LN001077,2026-04-13,39521.05,Cash
TXN0006868,LN001077,2025-07-03,37032.12,NEFT
TXN0006869,LN001077,2025-06-01,45734.42,Cheque
TXN0006870,LN001077,2025-09-15,40251.78,UPI
TXN0006871,LN001077,2026-01-18,42058.87,Cheque
TXN0006872,LN001077,2025-06-02,36146.22,UPI
TXN0006873,LN001078,2025-05-27,3014.01,NACH
TXN0006874,LN001078,2024-11-05,2548.75,NACH
TXN0006875,LN001078,2025-07-22,2534.41,UPI
TXN0006876,LN001078,2026-01-07,3064.56,NACH
TXN0006877,LN001078,2025-10-07,2846.32,UPI
TXN0006878,LN001078,2025-01-01,3029.06,NACH
TXN0006879,LN001078,2026-04-06,2561.89,NEFT
TXN0006880,LN001078,2025-05-19,2933.61,NACH
TXN0006881,LN001079,2024-10-01,1411.4,Cash
TXN0006882,LN001079,2026-03-11,1499.77,Cash
TXN0006883,LN001079,2025-07-14,1323.01,UPI
TXN0006884,LN001079,2025-06-16,1568.2,UPI
TXN0006885,LN001079,2024-09-14,1620.45,Cheque
TXN0006886,LN001079,2026-06-26,1305.13,NACH
TXN0006887,LN001079,2025-10-06,1328.63,UPI
TXN0006888,LN001079,2026-04-29,1536.84,NEFT
TXN0006889,LN001079,2025-01-03,1556.73,NEFT
TXN0006890,LN001080,2025-06-17,8939.78,Cheque
TXN0006891,LN001080,2025-11-13,8869.03,Cash
TXN0006892,LN001080,2024-12-02,7910.64,Cash
TXN0006893,LN001080,2024-11-19,7917.41,NEFT
TXN0006894,LN001080,2025-10-07,7454.45,UPI
TXN0006895,LN001080,2026-01-16,7130.51,NEFT
TXN0006896,LN001080,2025-08-24,8901.69,UPI
TXN0006897,LN001080,2025-02-27,6920.1,Cheque
TXN0006898,LN001080,2025-02-09,9712.37,NEFT
TXN0006899,LN001080,2025-03-24,9345.05,NEFT
TXN0006900,LN001080,2025-02-23,9446.94,UPI
TXN0006902,LN001081,2025-04-07,17662.28,NEFT
TXN0006903,LN001081,2024-10-29,20874.84,Cheque
TXN0006904,LN001081,2024-10-22,15825.05,UPI
TXN0006905,LN001081,2025-09-13,14824.69,Cash
TXN0006906,LN001081,2024-09-11,20421.59,NEFT
TXN0006907,LN001081,2025-07-21,15214.47,UPI
TXN0006908,LN001081,2026-06-10,21914.83,NACH
TXN0006909,LN001082,2025-06-19,79687.26,NEFT
TXN0006910,LN001082,2026-04-16,82030.49,NEFT
TXN0006911,LN001082,2026-05-05,66906.76,Cheque
TXN0006912,LN001082,2024-12-01,79659.53,UPI
TXN0006913,LN001082,2024-09-22,60871.4,NACH
TXN0006914,LN001082,2025-05-09,84544.22,Cheque
TXN0006915,LN001082,2025-02-22,64637.22,UPI
TXN0006916,LN001082,2024-08-27,80359.42,Cheque
TXN0006917,LN001082,2025-04-19,66271.5,Cash
TXN0006918,LN001082,2025-05-30,61623.15,NEFT
TXN0006919,LN001083,2025-01-10,364.26,NEFT
TXN0006920,LN001083,2026-03-29,318.43,Cash
TXN0006921,LN001083,2026-05-27,400.66,UPI
TXN0006922,LN001083,2024-10-05,328.45,Cash
TXN0006923,LN001083,2025-03-18,343.85,NEFT
TXN0006924,LN001083,2025-11-03,376.87,Cash
TXN0006925,LN001083,2025-04-30,335.41,NEFT
TXN0006926,LN001083,2024-10-14,349.06,UPI
TXN0006927,LN001083,2026-05-13,413.31,NACH
TXN0006928,LN001083,2024-09-16,319.89,NEFT
TXN0006929,LN001083,2025-03-06,305.65,Cheque
TXN0006930,LN001083,2025-03-14,341.78,NACH
TXN0006931,LN001084,2024-09-24,11428.92,Cash
TXN0006933,LN001084,2025-07-19,11184.0,UPI
TXN0006934,LN001084,2025-02-04,13152.11,NACH
TXN0006935,LN001084,2026-01-28,9613.69,UPI
TXN0006936,LN001084,2025-05-21,11463.76,NEFT
TXN0006937,LN001085,2026-05-19,9174.19,Cheque
TXN0006938,LN001085,2026-02-26,10195.96,NACH
TXN0006939,LN001085,2026-04-22,11423.28,Cash
TXN0006940,LN001085,2024-11-05,9667.58,NACH
TXN0006941,LN001085,2025-03-13,11502.61,Cash
TXN0006942,LN001085,2026-04-25,8866.08,NACH
TXN0006943,LN001085,2024-10-10,7820.97,Cheque
TXN0006944,LN001085,2025-04-21,8340.08,UPI
TXN0006945,LN001085,2026-01-26,9223.75,Cheque
TXN0006946,LN001085,2026-02-12,8920.32,NEFT
TXN0006947,LN001086,2026-02-26,15181.7,Cash
TXN0006948,LN001086,2025-02-19,17611.33,NACH
TXN0006949,LN001086,2025-07-31,16926.87,Cheque
TXN0006950,LN001086,2024-10-29,15366.78,Cash
TXN0006951,LN001086,2026-01-21,16622.82,Cheque
TXN0006952,LN001086,2026-04-06,20896.46,NEFT
TXN0006953,LN001086,2025-08-01,16665.77,Cheque
TXN0006954,LN001087,2025-03-10,5571.58,Cheque
TXN0006955,LN001087,2026-06-28,5362.36,UPI
TXN0006956,LN001087,2024-09-02,4982.85,UPI
TXN0006957,LN001087,2025-06-12,4596.58,UPI
TXN0006958,LN001087,2024-09-24,4863.43,Cheque
TXN0006959,LN001087,2026-02-23,5321.43,UPI
TXN0006960,LN001087,2025-05-16,4825.94,NACH
TXN0006961,LN001087,2024-09-16,4547.04,UPI
TXN0006962,LN001087,2025-01-10,4344.96,Cash
TXN0006963,LN001087,2025-03-14,5911.98,Cheque
TXN0006964,LN001087,2025-12-30,5009.81,NEFT
TXN0006965,LN001087,2025-02-05,5389.38,UPI
TXN0006966,LN001088,2024-10-12,12158.88,Cash
TXN0006967,LN001088,2025-05-31,14024.67,Cash
TXN0006968,LN001088,2025-04-09,12434.85,UPI
TXN0006969,LN001088,2026-01-21,12111.87,NEFT
TXN0006970,LN001088,2025-08-15,14278.72,NEFT
TXN0006971,LN001089,2026-05-19,16198.14,Cheque
TXN0006972,LN001089,2025-05-02,12576.14,Cheque
TXN0006973,LN001089,2025-10-10,12970.15,Cheque
TXN0006974,LN001089,2025-08-23,16599.77,Cash
TXN0006975,LN001089,2026-03-02,16889.99,UPI
TXN0006976,LN001089,2025-03-26,15158.85,NACH
TXN0006977,LN001089,2025-03-11,15214.03,NEFT
TXN0006978,LN001089,2026-01-03,15675.48,NEFT
TXN0006979,LN001089,2025-11-22,14527.08,UPI
TXN0006980,LN001089,2025-03-08,15962.94,Cash
TXN0006981,LN001089,2024-12-30,12557.86,Cheque
TXN0006982,LN001090,2025-09-07,46300.52,Cash
TXN0006983,LN001090,2025-09-22,42999.53,NACH
TXN0006984,LN001090,2026-06-02,41139.23,UPI
TXN0006985,LN001090,2025-11-03,36216.42,Cash
TXN0006986,LN001090,2024-12-01,33787.21,Cheque
TXN0006987,LN001090,2024-12-10,37670.83,NEFT
TXN0006988,LN001090,2026-02-11,41614.58,UPI
TXN0006989,LN001090,2025-10-23,41178.87,UPI
TXN0006990,LN001090,2026-01-16,37253.34,UPI
TXN0006991,LN001090,2025-05-01,40859.55,Cheque
TXN0006992,LN001091,2024-10-19,5298.2,UPI
TXN0006993,LN001091,2025-11-16,3815.43,NEFT
TXN0006994,LN001091,2025-11-04,4614.44,Cash
TXN0006995,LN001091,2024-10-12,5194.27,NACH
TXN0006996,LN001091,2025-02-22,4794.31,NACH
TXN0006997,LN001092,2026-03-05,22808.71,NACH
TXN0006998,LN001092,2026-03-12,21649.13,Cash
TXN0006999,LN001093,2025-10-24,1038.04,NEFT
TXN0007000,LN001093,2026-03-07,712.85,Cheque
TXN0007001,LN001093,2025-05-12,864.27,Cheque
TXN0007002,LN001093,2025-06-10,725.62,UPI
TXN0007003,LN001093,2024-09-16,749.34,Cheque
TXN0007004,LN001093,2024-10-18,826.8,UPI
TXN0007005,LN001094,2026-05-22,24396.22,NEFT
TXN0007006,LN001094,2026-05-30,33542.76,NEFT
TXN0007007,LN001095,2026-05-25,77648.84,UPI
TXN0007008,LN001096,2024-08-06,37035.36,Cash
TXN0007009,LN001097,2025-03-30,867.04,Cash
TXN0007010,LN001097,2024-09-20,832.22,NEFT
TXN0007011,LN001097,2026-01-13,924.79,Cash
TXN0007012,LN001098,2024-09-12,1670.83,NACH
TXN0007013,LN001098,2026-04-29,1271.99,Cash
TXN0007014,LN001098,2025-01-31,1757.14,Cash
TXN0007015,LN001098,2025-10-01,1746.76,UPI
TXN0007016,LN001099,2024-11-01,2688.15,UPI
TXN0007017,LN001099,2025-10-10,3109.3,Cash
TXN0007018,LN001099,2025-12-09,3115.22,NEFT
TXN0007019,LN001100,2025-01-28,2142.6,NACH
TXN0007020,LN001100,2026-02-13,2213.98,NEFT
TXN0007021,LN001100,2025-08-16,2543.81,NACH
TXN0007022,LN001100,2025-03-02,1951.52,Cheque
TXN0007023,LN001100,2025-09-04,1973.42,Cash
TXN0007024,LN001100,2025-01-26,1853.0,NEFT
TXN0007025,LN001100,2024-09-01,2458.36,Cheque
TXN0007026,LN001100,2024-11-30,2329.86,NEFT
TXN0007027,LN001100,2025-12-21,1787.53,Cheque
TXN0007028,LN001100,2026-06-03,2531.29,Cheque
TXN0007029,LN001100,2026-03-07,2318.37,Cheque
TXN0007030,LN001100,2026-03-01,2419.87,NACH
TXN0007031,LN001101,2025-01-07,1619.38,Cheque
TXN0007032,LN001101,2024-11-28,1980.56,NACH
TXN0007033,LN001101,2024-10-04,2133.66,NEFT
TXN0007034,LN001101,2025-04-15,2010.59,NEFT
TXN0007035,LN001101,2025-10-31,2108.39,NEFT
TXN0007036,LN001101,2026-06-22,2227.96,NACH
TXN0007037,LN001101,2026-02-20,1877.28,Cheque
TXN0007038,LN001101,2024-10-29,2252.31,Cheque
TXN0007039,LN001102,2025-06-17,88.56,Cash
TXN0007040,LN001102,2025-02-16,92.98,UPI
TXN0007041,LN001102,2026-01-20,83.66,Cheque
TXN0007042,LN001102,2025-02-14,96.81,NACH
TXN0007043,LN001102,2026-03-03,97.44,NACH
TXN0007044,LN001102,2025-10-30,114.86,UPI
TXN0007045,LN001102,2026-02-05,108.63,Cheque
TXN0007046,LN001102,2026-02-23,99.77,Cheque
TXN0007047,LN001102,2025-08-18,108.59,Cheque
TXN0007048,LN001102,2024-12-17,84.05,Cash
TXN0007049,LN001102,2025-11-06,89.27,Cheque
TXN0007050,LN001103,2025-07-09,2024.69,NEFT
TXN0007051,LN001103,2026-05-04,2035.8,Cheque
TXN0007052,LN001103,2026-01-03,2138.13,Cheque
TXN0007053,LN001103,2025-02-20,1852.08,UPI
TXN0007054,LN001104,2024-08-10,11442.09,UPI
TXN0007055,LN001104,2026-01-24,11279.98,NACH
TXN0007056,LN001104,2024-12-15,12454.27,Cash
TXN0007057,LN001104,2025-02-28,9309.54,NEFT
TXN0007058,LN001105,2025-02-23,4113.37,Cheque
TXN0007059,LN001105,2024-08-26,4194.1,Cash
TXN0007060,LN001105,2024-11-03,4833.89,Cash
TXN0007061,LN001105,2025-07-03,3548.36,NACH
TXN0007062,LN001105,2024-10-31,4067.49,NACH
TXN0007063,LN001105,2024-12-18,3782.1,Cheque
TXN0007064,LN001105,2025-01-16,4071.8,Cheque
TXN0007065,LN001105,2026-04-11,3598.24,Cash
TXN0007066,LN001106,2026-03-21,121452.1,NACH
TXN0007067,LN001106,2024-09-16,152589.17,NEFT
TXN0007068,LN001106,2026-01-07,138548.89,Cash
TXN0007069,LN001106,2025-01-16,129419.69,NACH
TXN0007070,LN001107,2025-10-22,4225.01,Cash
TXN0007071,LN001108,2026-02-25,1055.22,NEFT
TXN0007072,LN001108,2024-10-30,1519.25,NACH
TXN0007073,LN001108,2026-03-27,1329.09,UPI
TXN0007074,LN001108,2025-04-06,1449.39,UPI
TXN0007075,LN001108,2025-04-08,1247.72,NACH
TXN0007076,LN001108,2025-09-07,1494.98,Cheque
TXN0007077,LN001109,2026-05-31,2431.01,NACH
TXN0007078,LN001109,2025-07-20,2519.73,Cash
TXN0007079,LN001109,2025-09-06,2439.31,NACH
TXN0007080,LN001109,2025-04-26,2675.7,Cheque
TXN0007081,LN001110,2025-05-15,5778.96,UPI
TXN0007082,LN001110,2025-06-20,5114.63,UPI
TXN0007083,LN001111,2025-04-13,3334.58,UPI
TXN0007084,LN001111,2025-07-04,4050.42,Cash
TXN0007085,LN001111,2025-05-13,3868.66,NACH
TXN0007086,LN001111,2025-07-21,3257.55,NACH
TXN0007087,LN001112,2025-04-20,1152.83,NACH
TXN0007088,LN001112,2024-08-10,1210.17,Cheque
TXN0007089,LN001112,2026-01-30,1360.37,Cash
TXN0007090,LN001112,2025-01-21,999.07,NEFT
TXN0007091,LN001112,2025-11-28,1130.16,UPI
TXN0007092,LN001112,2025-02-07,1358.33,Cheque
TXN0007093,LN001112,2025-10-08,1274.49,NACH
TXN0007094,LN001113,2025-10-07,358.5,UPI
TXN0007095,LN001113,2025-01-19,445.45,UPI
TXN0007096,LN001113,2025-05-29,390.34,NACH
TXN0007097,LN001113,2024-12-12,391.13,UPI
TXN0007098,LN001113,2026-03-14,466.0,Cash
TXN0007099,LN001113,2024-12-13,461.39,NACH
TXN0007100,LN001113,2024-11-12,369.24,UPI
TXN0007101,LN001113,2025-01-28,335.12,NEFT
TXN0007102,LN001113,2026-03-14,364.09,NEFT
TXN0007104,LN001113,2025-01-09,316.36,NACH
TXN0007105,LN001114,2026-06-22,2428.5,NACH
TXN0007106,LN001114,2025-04-15,2981.51,Cash
TXN0007107,LN001114,2026-02-22,2910.89,UPI
TXN0007108,LN001114,2026-04-03,2546.02,Cheque
TXN0007109,LN001114,2025-11-12,2600.54,UPI
TXN0007110,LN001114,2025-05-13,2033.55,Cash
TXN0007111,LN001114,2025-02-16,2246.0,Cash
TXN0007112,LN001115,2025-03-16,796.01,Cheque
TXN0007113,LN001115,2025-08-01,1082.9,UPI
TXN0007114,LN001115,2025-02-15,843.53,Cash
TXN0007115,LN001115,2025-07-13,1127.92,Cheque
TXN0007116,LN001115,2025-04-23,1039.18,Cheque
TXN0007117,LN001115,2026-02-20,876.46,Cheque
TXN0007118,LN001115,2024-09-27,848.27,Cheque
TXN0007119,LN001115,2026-03-10,1033.01,Cash
TXN0007120,LN001115,2025-07-28,1140.42,Cheque
TXN0007121,LN001115,2026-01-05,1068.68,NEFT
TXN0007122,LN001116,2025-09-09,18990.69,NACH
TXN0007123,LN001116,2025-12-20,20921.96,UPI
TXN0007124,LN001116,2025-03-03,18685.15,Cheque
TXN0007125,LN001116,2024-09-19,24251.56,NEFT
TXN0007126,LN001117,2025-09-01,2042.29,Cash
TXN0007127,LN001117,2025-10-14,1942.4,NEFT
TXN0007128,LN001117,2025-02-15,1800.4,UPI
TXN0007129,LN001117,2025-12-31,1945.2,NACH
TXN0007130,LN001117,2025-08-01,1739.74,NEFT
TXN0007131,LN001117,2025-03-05,1507.38,Cheque
TXN0007132,LN001117,2025-07-06,1779.47,NACH
TXN0007133,LN001117,2026-04-24,2177.25,UPI
TXN0007134,LN001117,2025-06-13,1951.25,NACH
TXN0007135,LN001117,2025-08-04,1548.31,Cash
TXN0007136,LN001117,2025-11-18,2143.45,NEFT
TXN0007137,LN001118,2025-02-12,2463.13,NACH
TXN0007138,LN001118,2025-07-18,2435.88,UPI
TXN0007139,LN001118,2024-09-13,2493.77,UPI
TXN0007140,LN001118,2026-06-04,2797.86,Cash
TXN0007141,LN001118,2026-02-12,2762.56,NEFT
TXN0007142,LN001118,2024-10-03,2704.73,Cash
TXN0007143,LN001118,2025-04-25,2950.21,UPI
TXN0007144,LN001118,2025-04-25,2514.88,Cash
TXN0007145,LN001119,2025-11-04,21218.0,UPI
TXN0007146,LN001119,2024-08-03,16590.55,Cash
TXN0007147,LN001119,2026-03-25,21222.24,NACH
TXN0007148,LN001119,2024-12-05,20316.11,Cheque
TXN0007149,LN001119,2026-02-26,20464.05,NACH
TXN0007150,LN001119,2026-05-05,18926.09,NACH
TXN0007151,LN001119,2025-09-22,20340.45,NACH
TXN0007152,LN001119,2025-01-23,15862.01,UPI
TXN0007153,LN001119,2025-02-18,21747.95,UPI
TXN0007154,LN001119,2026-05-07,15677.06,UPI
TXN0007155,LN001120,2025-05-22,17791.65,Cheque
TXN0007156,LN001120,2026-03-24,21335.91,NEFT
TXN0007157,LN001120,2025-01-26,22682.42,Cash
TXN0007158,LN001120,2025-03-09,17191.43,NEFT
TXN0007159,LN001120,2025-07-07,24184.03,NEFT
TXN0007160,LN001120,2024-10-04,24621.57,Cheque
TXN0007161,LN001120,2026-04-04,21577.36,NACH
TXN0007162,LN001121,2024-10-22,478.24,Cheque
TXN0007163,LN001121,2024-10-12,528.38,NACH
TXN0007164,LN001121,2025-12-31,448.77,UPI
TXN0007165,LN001121,2025-07-03,480.56,NACH
TXN0007166,LN001121,2025-12-03,562.06,UPI
TXN0007167,LN001121,2025-05-19,569.68,Cash
TXN0007168,LN001121,2024-08-23,564.17,NEFT
TXN0007169,LN001121,2026-06-12,436.07,NACH
TXN0007170,LN001122,2026-04-30,4397.01,UPI
TXN0007171,LN001122,2026-02-07,4525.42,Cheque
TXN0007172,LN001122,2026-01-09,4808.34,NACH
TXN0007173,LN001122,2025-06-13,4557.92,NACH
TXN0007174,LN001122,2025-07-20,4676.18,UPI
TXN0007175,LN001122,2025-06-13,5161.53,Cash
TXN0007176,LN001124,2024-11-24,390.61,Cash
TXN0007177,LN001124,2026-05-30,386.8,NEFT
TXN0007178,LN001124,2024-09-21,397.95,NEFT
TXN0007179,LN001124,2025-02-26,287.34,NACH
TXN0007180,LN001124,2025-01-12,289.54,Cash
TXN0007181,LN001124,2026-02-04,394.41,NEFT
TXN0007182,LN001124,2026-01-26,358.17,NACH
TXN0007183,LN001124,2025-12-12,364.54,Cheque
TXN0007184,LN001124,2026-04-22,290.23,Cheque
TXN0007185,LN001124,2026-02-27,318.89,Cheque
TXN0007186,LN001124,2025-01-22,373.05,UPI
TXN0007187,LN001125,2024-11-17,2315.09,NEFT
TXN0007188,LN001125,2026-04-24,2361.89,UPI
TXN0007189,LN001125,2026-05-29,2024.6,NEFT
TXN0007190,LN001125,2026-05-18,2061.08,Cheque
TXN0007191,LN001125,2026-01-02,2293.93,Cheque
TXN0007192,LN001125,2026-05-29,2054.72,UPI
TXN0007193,LN001125,2025-10-24,2037.91,Cash
TXN0007194,LN001125,2025-12-03,2352.26,Cheque
TXN0007195,LN001125,2026-04-27,2259.02,Cheque
TXN0007196,LN001125,2025-01-22,2355.49,NEFT
TXN0007197,LN001125,2025-05-24,1796.12,UPI
TXN0007198,LN001126,2024-10-18,20854.5,Cheque
TXN0007199,LN001126,2024-09-11,23482.37,NEFT
TXN0007200,LN001126,2026-03-16,17440.72,Cash
TXN0007201,LN001126,2024-12-23,23087.4,UPI
TXN0007202,LN001126,2026-04-03,18034.09,Cash
TXN0007203,LN001126,2025-02-13,23198.57,NEFT
TXN0007204,LN001126,2026-02-03,21578.39,Cheque
TXN0007205,LN001126,2025-09-22,18118.87,NEFT
TXN0007206,LN001127,2024-09-09,81358.93,Cheque
TXN0007207,LN001127,2026-01-06,88219.04,Cash
TXN0007208,LN001127,2026-05-09,86638.4,Cash
TXN0007209,LN001127,2025-04-13,79842.28,NEFT
TXN0007210,LN001127,2025-11-23,95372.25,Cash
TXN0007211,LN001127,2025-03-28,82869.08,Cash
TXN0007212,LN001127,2025-03-13,82428.42,NACH
TXN0007213,LN001128,2025-12-13,978.59,NEFT
TXN0007214,LN001128,2025-02-26,1386.62,NACH
TXN0007215,LN001128,2025-02-14,1033.1,NACH
TXN0007216,LN001128,2025-04-07,1199.77,NEFT
TXN0007217,LN001128,2025-09-20,1330.37,Cheque
TXN0007218,LN001128,2025-09-06,1051.29,UPI
TXN0007219,LN001128,2025-11-18,1199.31,NEFT
TXN0007220,LN001128,2026-05-21,1063.26,Cash
TXN0007221,LN001128,2025-04-23,1309.55,Cheque
TXN0007222,LN001128,2024-10-27,1216.85,NACH
TXN0007223,LN001129,2024-12-22,27764.47,Cheque
TXN0007224,LN001129,2025-09-25,28139.55,NEFT
TXN0007225,LN001129,2026-06-23,25749.76,UPI
TXN0007226,LN001129,2025-06-08,26494.99,NEFT
TXN0007227,LN001129,2025-03-05,24782.34,NACH
TXN0007228,LN001129,2025-06-20,23180.31,Cheque
TXN0007229,LN001129,2025-02-13,25743.78,NEFT
TXN0007230,LN001130,2025-02-20,864.94,Cash
TXN0007231,LN001130,2024-11-14,718.73,UPI
TXN0007232,LN001130,2025-09-09,688.32,UPI
TXN0007233,LN001130,2025-11-15,710.33,UPI
TXN0007234,LN001130,2025-03-16,724.3,Cheque
TXN0007235,LN001130,2026-01-14,616.69,Cash
TXN0007236,LN001131,2025-06-13,6954.49,NACH
TXN0007237,LN001131,2025-08-12,6943.0,Cheque
TXN0007238,LN001131,2025-04-02,7205.01,UPI
TXN0007239,LN001131,2026-01-27,6576.98,Cash
TXN0007240,LN001131,2024-08-26,7273.66,Cheque
TXN0007241,LN001131,2025-12-06,8011.6,NEFT
TXN0007242,LN001131,2025-02-01,8226.64,NACH
TXN0007243,LN001131,2026-05-11,7191.56,UPI
TXN0007244,LN001131,2025-01-06,5685.61,Cash
TXN0007245,LN001131,2024-08-29,8264.95,NEFT
TXN0007246,LN001131,2025-05-28,7531.85,NEFT
TXN0007247,LN001131,2024-09-13,6502.22,UPI
TXN0007248,LN001132,2025-10-22,785.7,NEFT
TXN0007249,LN001132,2025-03-31,784.33,Cash
TXN0007250,LN001132,2025-05-18,793.23,NEFT
TXN0007251,LN001132,2025-07-12,748.53,NEFT
TXN0007252,LN001133,2025-04-12,5248.82,NEFT
TXN0007253,LN001133,2025-07-09,4595.22,UPI
TXN0007254,LN001133,2026-05-23,4883.13,Cash
TXN0007255,LN001133,2024-09-22,5114.9,NEFT
TXN0007256,LN001133,2025-02-13,5048.76,UPI
TXN0007257,LN001133,2026-03-06,5213.46,NEFT
TXN0007258,LN001133,2025-01-18,5366.56,Cheque
TXN0007259,LN001133,2026-05-30,4411.29,UPI
TXN0007260,LN001133,2026-01-01,5335.96,NEFT
TXN0007261,LN001134,2025-07-06,18487.86,NACH
TXN0007262,LN001134,2026-01-24,14057.34,Cash
TXN0007263,LN001134,2024-12-30,18206.08,NACH
TXN0007264,LN001134,2025-04-06,18239.57,Cash
TXN0007265,LN001134,2024-12-26,19727.29,Cash
TXN0007266,LN001134,2025-11-08,16109.35,NEFT
TXN0007267,LN001134,2026-04-22,17548.44,NEFT
TXN0007268,LN001134,2025-04-08,13660.33,Cheque
TXN0007269,LN001134,2024-11-20,15831.98,NEFT
TXN0007270,LN001134,2025-11-22,14000.15,Cash
TXN0007271,LN001134,2026-01-20,17120.48,Cheque
TXN0007272,LN001134,2025-11-01,19127.08,UPI
TXN0007273,LN001135,2025-03-04,6647.92,Cash
TXN0007274,LN001135,2025-01-06,7615.07,NEFT
TXN0007275,LN001135,2024-10-10,6640.58,NEFT
TXN0007276,LN001135,2026-04-08,6389.54,UPI
TXN0007277,LN001135,2025-05-17,7565.53,UPI
TXN0007278,LN001135,2025-12-26,6264.39,Cheque
TXN0007279,LN001135,2024-10-25,7795.59,NEFT
TXN0007280,LN001135,2025-05-20,6120.33,NEFT
TXN0007281,LN001135,2026-02-07,6347.44,NEFT
TXN0007282,LN001135,2025-11-10,7683.03,NEFT
TXN0007283,LN001135,2025-01-09,7807.8,NACH
TXN0007284,LN001135,2024-11-05,6113.25,NEFT
TXN0007285,LN001136,2024-11-25,25850.67,UPI
TXN0007286,LN001136,2024-09-08,28513.97,Cheque
TXN0007287,LN001136,2026-04-25,27346.83,Cheque
TXN0007288,LN001136,2025-03-09,21408.66,UPI
TXN0007289,LN001136,2025-06-12,26042.51,Cheque
TXN0007290,LN001136,2025-08-05,26843.92,UPI
TXN0007291,LN001136,2024-10-05,20464.86,NEFT
TXN0007292,LN001136,2025-02-16,28683.19,Cash
TXN0007293,LN001136,2024-09-17,29194.7,Cash
TXN0007294,LN001136,2026-02-06,28634.01,Cash
TXN0007295,LN001136,2024-08-08,28374.63,NACH
TXN0007296,LN001136,2025-10-26,27574.35,UPI
TXN0007297,LN001137,2026-06-19,273.13,UPI
TXN0007298,LN001137,2026-04-30,277.82,Cash
TXN0007299,LN001137,2024-10-12,291.07,Cash
TXN0007300,LN001137,2024-12-01,276.14,UPI
TXN0007301,LN001137,2025-08-08,241.42,NACH
TXN0007302,LN001137,2024-12-10,246.42,Cash
TXN0007303,LN001137,2026-03-03,300.47,Cash
